filename,low_ratio,mid_ratio,high_ratio,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13
Fifty Fifty_Cupid.wav,0.5865779519081116,0.4037390947341919,0.009682935662567616,-222.71250915527344,145.2784423828125,-3.5546398162841797,25.134735107421875,-6.889928817749023,15.136877059936523,-18.36456871032715,5.412874698638916,-5.470607280731201,-1.9046666622161865,3.1298062801361084,1.8031421899795532,-6.605358600616455,92.79686737060547,38.675933837890625,35.76551055908203,46.30270004272461,15.332432746887207,25.324838638305664,12.897306442260742,17.1267032623291,12.470073699951172,14.89527416229248,9.992844581604004,10.746112823486328,9.42525863647461
Fuerza Regida X Grupo Frontera_Bebe Dame.wav,0.35060203075408936,0.615607738494873,0.03379019349813461,-169.48805236816406,108.03820037841797,-9.812556266784668,28.13999366760254,-24.262147903442383,24.852062225341797,-19.456003189086914,6.851202011108398,-5.63822603225708,-4.821865558624268,-1.80479896068573,-3.0425519943237305,-1.5727180242538452,122.12931060791016,47.3302001953125,28.670257568359375,31.356035232543945,20.738874435424805,19.618148803710938,19.84675407409668,16.018125534057617,13.498347282409668,11.461328506469727,10.437636375427246,10.883745193481445,9.247174263000488
Glorilla & Cardi B_Tomorrow 2.wav,0.8520350456237793,0.13107003271579742,0.01689494214951992,-149.17861938476562,143.9810333251953,5.407232761383057,48.11057662963867,-3.489736318588257,33.213314056396484,-3.797635316848755,14.747889518737793,8.575153350830078,5.671112537384033,2.9932665824890137,9.868714332580566,5.230258464813232,83.85877990722656,43.67032241821289,35.73550033569336,33.96613311767578,26.546361923217773,21.29347038269043,13.888754844665527,13.9485445022583,12.543793678283691,10.717645645141602,10.338958740234375,8.747271537780762,8.812658309936523
Grupo Frontera X Bad Bunny_Un x100to.wav,0.5386755466461182,0.4443810284137726,0.016943499445915222,-151.3889617919922,134.94349670410156,-25.646339416503906,36.634124755859375,-4.6993818283081055,20.242460250854492,-8.775483131408691,0.7955703735351562,-13.197751998901367,1.905517578125,-6.4411492347717285,-2.494586229324341,1.5996226072311401,92.8396987915039,42.79957580566406,21.539024353027344,19.087890625,15.723878860473633,19.001041412353516,10.988133430480957,15.800265312194824,10.256143569946289,10.64271354675293,9.996631622314453,8.935044288635254,9.877036094665527
Gunna & Future Featuring Young Thug_Pushin P.wav,0.9495097994804382,0.04393550381064415,0.006554725579917431,-166.07986450195312,134.0886993408203,3.8029112815856934,46.56264114379883,-0.6418760418891907,34.91581726074219,3.351696729660034,15.93885612487793,13.039006233215332,7.6753926277160645,3.643139362335205,8.794807434082031,5.8349103927612305,71.78356170654297,33.88641357421875,29.38882827758789,26.771244049072266,25.884689331054688,17.00859260559082,14.296302795410156,10.850629806518555,10.108382225036621,9.298651695251465,10.273969650268555,9.868192672729492,10.554715156555176
Harry Styles_As It was.wav,0.6485664248466492,0.3422750234603882,0.009158557280898094,-135.88462829589844,145.84353637695312,-10.095449447631836,30.661705017089844,-9.625167846679688,23.465984344482422,-16.235530853271484,7.591734886169434,-4.124662399291992,6.830005645751953,-4.648525714874268,-2.257051467895508,-0.6664440631866455,103.45918273925781,45.4566764831543,32.77581787109375,29.587278366088867,15.003585815429688,22.433061599731445,11.693500518798828,18.388652801513672,10.8811674118042,9.752212524414062,8.816619873046875,8.974306106567383,9.393677711486816
Harry Styles_Late Night Talking.wav,0.47247064113616943,0.5014055967330933,0.026123730465769768,-165.76390075683594,132.4762725830078,-26.389331817626953,29.50609588623047,-19.957550048828125,9.81155776977539,-8.029498100280762,3.9815492630004883,-0.6855710744857788,3.728569269180298,-2.5319275856018066,-1.093656301498413,1.336541771888733,127.72303771972656,46.859901428222656,31.300046920776367,40.93842315673828,16.233617782592773,20.91584587097168,12.89969253540039,16.846782684326172,12.359701156616211,9.478248596191406,9.279598236083984,8.114825248718262,7.759274482727051
Ice Spice & Nicki Minaj_Princess Diana.wav,0.8272339105606079,0.1473333239555359,0.025432782247662544,-144.5860595703125,118.48599243164062,-12.344874382019043,42.570892333984375,-3.5450479984283447,16.887964248657227,-16.620439529418945,18.903154373168945,-8.392831802368164,-1.864274263381958,4.449562072753906,1.7163206338882446,-3.308973550796509,94.00431823730469,41.21924591064453,29.33380889892578,32.8703498840332,27.84162712097168,22.686277389526367,22.861984252929688,19.50405502319336,16.12627410888672,15.859477043151855,16.236648559570312,14.365949630737305,11.01636028289795
JVKE_Golden Hour.wav,0.08004242181777954,0.9167519211769104,0.0032055925112217665,-245.7165985107422,192.5817413330078,-1.6187576055526733,-21.78959083557129,-17.499319076538086,-15.320008277893066,-32.15770721435547,-8.14396858215332,-13.484163284301758,-1.078665852546692,2.147203207015991,3.1569080352783203,-2.769582748413086,80.68630981445312,38.45969009399414,24.603015899658203,23.420228958129883,17.52189064025879,19.088708877563477,11.76331901550293,15.136194229125977,11.501144409179688,10.470259666442871,9.963322639465332,9.33947467803955,8.80981159210205
Jack Harlow_First Class.wav,0.8874927759170532,0.09594524651765823,0.016562025994062424,-184.56195068359375,119.75718688964844,3.956491470336914,44.73151397705078,3.107835054397583,29.490306854248047,0.9457430243492126,19.012676239013672,9.880147933959961,13.70528507232666,4.0164475440979,6.4373579025268555,4.754452705383301,105.1063461303711,39.511329650878906,37.529884338378906,25.210803985595703,26.638633728027344,16.200782775878906,16.082366943359375,11.309022903442383,12.100944519042969,12.265663146972656,10.599099159240723,9.43450927734375,8.68113899230957
Jessica Darrow_Surface Pressure.wav,0.9602285623550415,0.037332113832235336,0.002439317060634494,-297.4757080078125,96.55530548095703,12.477025032043457,18.27285385131836,-5.66890003028675e-06,23.413745880126953,5.628389358520508,7.212951183319092,6.3672871589660645,5.1240105628967285,7.6408562660217285,6.028036594390869,3.188873291015625,104.67095947265625,57.45587158203125,25.92926788330078,25.673877716064453,25.145082473754883,19.39982032775879,13.591039657592773,12.40687084197998,12.716004371643066,10.987236976623535,8.728334426879883,9.756916046142578,9.665411949157715
Jon Pardi_Last Night Lonely.wav,0.6825536489486694,0.2789260745048523,0.03852038457989693,-93.01339721679688,127.53531646728516,-31.14518165588379,61.32841110229492,-9.562631607055664,31.51283836364746,-10.609893798828125,17.674821853637695,-2.0927417278289795,7.080687999725342,5.303162574768066,1.324448585510254,1.733192801475525,64.30095672607422,24.604869842529297,21.2239990234375,18.90289878845215,16.068790435791016,14.627854347229004,11.054722785949707,10.123482704162598,9.97803020477295,10.272995948791504,11.027928352355957,9.307141304016113,7.511683464050293
Jordan Davis_Next Thing You Know.wav,0.3343309164047241,0.6463483572006226,0.019320635125041008,-218.57005310058594,160.6481475830078,-1.6016920804977417,29.066261291503906,-1.476526141166687,21.837921142578125,-18.788066864013672,5.226063251495361,-13.483054161071777,-1.8088397979736328,-5.837147235870361,-8.608392715454102,-4.987858772277832,73.65959930419922,38.78361892700195,15.910927772521973,27.772659301757812,20.585248947143555,21.166316986083984,16.266067504882812,11.491484642028809,12.914852142333984,10.743629455566406,9.32491683959961,9.062620162963867,8.049906730651855
Jordan Davis_What My World Spins Around.wav,0.3976346552371979,0.574580192565918,0.027785204350948334,-167.32469177246094,168.9423370361328,-18.354503631591797,32.99954605102539,-6.2785491943359375,21.466686248779297,-11.4779634475708,6.57319974899292,-10.629755973815918,3.129586696624756,0.9540298581123352,-3.758483648300171,2.4538979530334473,74.1780776977539,40.65299987792969,22.24880027770996,27.13813591003418,23.912073135375977,18.208009719848633,12.572831153869629,10.87120246887207,10.19235610961914,9.046907424926758,9.295012474060059,8.315418243408203,9.0145263671875
Jung Kook Featuring Latto_Seven.wav,0.5618200302124023,0.3845658600330353,0.0536140576004982,-162.0147705078125,108.08601379394531,-12.46315860748291,36.387264251708984,-21.625219345092773,25.980493545532227,-12.884535789489746,9.282552719116211,-9.743192672729492,0.1651753932237625,-8.528312683105469,-7.500418663024902,-4.488156795501709,125.8290786743164,45.360206604003906,44.38788986206055,32.25980758666992,27.235361099243164,16.69059181213379,20.2720890045166,14.39669132232666,13.978650093078613,11.53712272644043,10.973666191101074,11.982035636901855,12.177149772644043
Kane Brown With Katelyn Brown_Thank God.wav,0.46831390261650085,0.523191511631012,0.008494573645293713,-260.62548828125,142.76625061035156,2.878685474395752,45.61048889160156,16.04617691040039,23.289602279663086,-5.6369309425354,-2.756192684173584,-4.026185035705566,1.0933775901794434,-9.587703704833984,-6.54028844833374,-5.183472156524658,96.16643524169922,31.754789352416992,31.64327621459961,25.291574478149414,24.58671760559082,13.837427139282227,13.504368782043457,12.446575164794922,14.711170196533203,9.944350242614746,9.886672973632812,10.450418472290039,8.335979461669922
Kane Brown_Like I Love Country Music.wav,0.7526313066482544,0.23792345821857452,0.009445161558687687,-157.16343688964844,157.91905212402344,-31.324121475219727,30.085084915161133,10.107471466064453,19.5080509185791,-5.700793743133545,11.264382362365723,1.2178854942321777,3.4181969165802,-0.553484320640564,-0.7750442624092102,0.7956852912902832,78.8665771484375,37.02357864379883,24.496959686279297,25.980195999145508,20.028514862060547,19.450281143188477,15.429859161376953,12.798737525939941,12.003599166870117,10.880797386169434,9.005309104919434,11.238661766052246,12.219586372375488
Karol G x Shakira_TQG.wav,0.16214820742607117,0.8254216313362122,0.012430187314748764,-254.18063354492188,158.32127380371094,30.069480895996094,19.6708984375,-24.166383743286133,-7.620042324066162,-32.382816314697266,-11.335991859436035,-25.323545455932617,-18.1540470123291,-3.472132444381714,-11.065713882446289,-3.082071304321289,113.36493682861328,33.04765701293945,43.453369140625,25.055994033813477,19.255146026611328,22.360448837280273,17.379392623901367,20.48729133605957,12.266318321228027,15.340314865112305,16.716249465942383,11.40876293182373,10.825163841247559
Karol G_Provenza.wav,0.8338711261749268,0.16459356248378754,0.001535355462692678,-289.0094299316406,133.64483642578125,53.76941680908203,51.186012268066406,20.810550689697266,21.598159790039062,1.8561517000198364,7.167719841003418,-1.607113242149353,-5.057298183441162,-0.34792476892471313,-4.989118576049805,-7.062098503112793,92.83035278320312,31.143404006958008,38.579349517822266,17.83682632446289,19.365015029907227,15.140276908874512,15.002969741821289,13.488985061645508,8.128585815429688,8.928716659545898,12.879624366760254,9.543819427490234,8.535542488098145
Lady Gaga_Bloody Mary.wav,0.7680242657661438,0.21264423429965973,0.0193314328789711,-233.66876220703125,137.88558959960938,-3.9177122116088867,32.61641311645508,-5.176117420196533,10.12823486328125,-3.403102159500122,5.934823036193848,2.018939971923828,-2.321277379989624,-2.3869197368621826,0.5668957829475403,-1.4052482843399048,104.49690246582031,34.67674255371094,28.885154724121094,23.49212646484375,20.361743927001953,20.848276138305664,12.416190147399902,13.562352180480957,9.234451293945312,13.637447357177734,10.940458297729492,11.086328506469727,8.86596393585205
Lainey Wilson_Watermelon Moonshine.wav,0.36547985672950745,0.621667742729187,0.012852439656853676,-255.19898986816406,166.07846069335938,-12.0614595413208,48.5528450012207,7.124990940093994,23.736440658569336,-2.8574085235595703,3.911465883255005,0.34235167503356934,-5.130646228790283,10.057513236999512,-10.71433162689209,2.2226853370666504,83.364501953125,35.77473449707031,33.430747985839844,30.977127075195312,20.997377395629883,15.581109046936035,13.693899154663086,16.96641731262207,13.077166557312012,12.388561248779297,12.542892456054688,11.399177551269531,10.964137077331543
Latto_Big Energy.wav,0.6924458146095276,0.2704232335090637,0.037131015211343765,-117.7266845703125,119.80426788330078,-53.0175895690918,25.62126350402832,-6.793357849121094,12.576123237609863,-21.107852935791016,2.80362868309021,-10.888043403625488,-0.05423720180988312,-3.718547821044922,-6.988569259643555,-8.59406852722168,76.71473693847656,41.389400482177734,30.058700561523438,28.6442813873291,23.640371322631836,23.330093383789062,18.61165428161621,18.3604793548584,13.387097358703613,16.240093231201172,12.538853645324707,12.726701736450195,10.403059005737305
Lauren Spencer Smith_Fingers Crossed.wav,0.347273051738739,0.6022533774375916,0.050473570823669434,-210.78485107421875,134.59243774414062,-1.166147232055664,50.73109817504883,-8.50361156463623,27.802988052368164,-19.371957778930664,16.672773361206055,-10.159920692443848,-11.8992338180542,0.7112704515457153,-5.948005676269531,-14.710227012634277,72.84871673583984,40.701087951660156,23.910947799682617,24.289003372192383,18.72396469116211,18.81637954711914,17.646381378173828,11.93134593963623,15.591283798217773,14.382949829101562,12.466092109680176,9.506072998046875,9.420308113098145
