filename,low_ratio,mid_ratio,high_ratio,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13
Lady Gaga_The Dead Dance.wav,0.681397020816803,0.310178279876709,0.008424658328294754,-185.34288024902344,188.07115173339844,-18.48676109313965,33.537567138671875,-10.038830757141113,8.314360618591309,-0.9963154196739197,9.794234275817871,10.889890670776367,-0.620716392993927,1.3659929037094116,1.7090826034545898,1.205470085144043,74.08451080322266,37.729957580566406,21.41556739807129,22.60406494140625,21.769121170043945,24.568939208984375,12.869513511657715,14.222959518432617,9.595755577087402,11.211727142333984,15.04826545715332,8.726219177246094,6.916718006134033
Leon Thomas_Mutt.wav,0.7298211455345154,0.2606702446937561,0.009508605115115643,-213.06390380859375,155.97560119628906,9.414534568786621,30.415870666503906,7.831320762634277,16.800132751464844,2.2676968574523926,9.238994598388672,4.114071846008301,-1.8532757759094238,-1.012553334236145,-1.1839609146118164,-2.179647445678711,64.80938720703125,34.33293151855469,17.479511260986328,22.166452407836914,19.65213394165039,10.847777366638184,10.828125,11.352293014526367,8.970123291015625,9.451641082763672,7.660390853881836,9.192737579345703,9.233735084533691
MGK_Cliché.wav,0.4884779751300812,0.47231313586235046,0.03920885547995567,-188.04638671875,129.77328491210938,-10.659985542297363,30.687082290649414,3.356093168258667,24.707658767700195,-13.888883590698242,-0.06432278454303741,-1.8951722383499146,-3.036343812942505,-6.596205234527588,-8.47853946685791,-9.319836616516113,97.13362884521484,39.84996795654297,32.865089416503906,28.589916229248047,25.659393310546875,22.190401077270508,13.955324172973633,14.538431167602539,10.085898399353027,10.954535484313965,9.513687133789062,10.19828987121582,8.201422691345215
Morgan Wallen Featuring Tate McRae_What I Want.wav,0.10931679606437683,0.8434723615646362,0.04721084237098694,-135.49595642089844,139.59527587890625,-32.45067596435547,32.39381408691406,-19.69527244567871,15.656932830810547,-24.588926315307617,3.2122080326080322,-22.33783531188965,-9.120315551757812,-7.240514278411865,-12.6686372756958,-5.616575717926025,64.59121704101562,36.78370666503906,15.98890209197998,19.817407608032227,22.436431884765625,19.634294509887695,16.036701202392578,14.424016952514648,13.144659996032715,10.543620109558105,9.863961219787598,9.134352684020996,8.715372085571289
Myles Smith_Nice To Meet You.wav,0.5297874808311462,0.4646397829055786,0.005572748836129904,-151.44313049316406,152.11854553222656,-1.72394859790802,42.63223648071289,-5.969319820404053,27.77036476135254,-3.2364869117736816,12.642091751098633,-2.1184067726135254,3.159813404083252,-0.4079911410808563,-1.501296043395996,3.1858303546905518,70.20964813232422,26.978845596313477,23.988115310668945,16.09828758239746,17.38817024230957,12.014322280883789,14.822992324829102,10.164284706115723,10.917338371276855,8.666377067565918,9.67167854309082,9.250225067138672,8.891984939575195
Ravyn Lenae_Love Me Not.wav,0.7543815970420837,0.22936072945594788,0.016257714480161667,-223.0409698486328,129.13336181640625,-8.454310417175293,30.672712326049805,-1.0939253568649292,14.922758102416992,-1.6612991094589233,6.034729957580566,-4.2675886154174805,-2.3580374717712402,9.987977027893066,-3.4482221603393555,6.286341190338135,97.1380615234375,33.083648681640625,24.378707885742188,26.203126907348633,14.8480224609375,17.015687942504883,9.763829231262207,8.924979209899902,6.7783589363098145,7.329725742340088,7.492791652679443,7.576218128204346,6.741034984588623
Sabrina Carpenter_Manchild.wav,0.5458705425262451,0.42444318532943726,0.029686257243156433,-203.0729522705078,125.0492935180664,-5.191843032836914,45.78578186035156,-2.488800048828125,23.701231002807617,-12.090804100036621,11.146302223205566,-6.3018975257873535,-0.46035435795783997,2.5599169731140137,-0.5711451768875122,-2.6027626991271973,121.16801452636719,50.0175895690918,32.24955368041992,26.4725399017334,20.351673126220703,15.98476791381836,16.197052001953125,12.471919059753418,11.09207820892334,12.666468620300293,10.706279754638672,9.521275520324707,8.498465538024902
Sabrina Carpenter_Tears.wav,0.664099931716919,0.30394446849823,0.03195559233427048,-170.1676483154297,123.08240509033203,-33.57037353515625,24.509733200073242,-13.081172943115234,13.303842544555664,-7.493575096130371,3.1899588108062744,-12.521429061889648,-0.2714756727218628,0.05322615057229996,-2.3271050453186035,-1.3300938606262207,98.1329116821289,34.54789733886719,21.817459106445312,30.010210037231445,19.02023696899414,18.890430450439453,15.290358543395996,16.196109771728516,14.02755355834961,11.342172622680664,9.7149076461792,13.884488105773926,10.764636993408203
Tate McRae_Revolving Door.wav,0.635923445224762,0.35309168696403503,0.01098488550633192,-180.64561462402344,153.78851318359375,25.814102172851562,45.406864166259766,-12.291659355163574,7.4960832595825195,-9.345351219177246,8.76706600189209,-23.43503761291504,-3.225442409515381,5.817564010620117,-9.544921875,0.1430574357509613,96.54639434814453,33.411781311035156,38.099205017089844,25.64061737060547,17.900541305541992,20.63447380065918,13.455230712890625,18.429275512695312,14.153252601623535,12.343225479125977,14.70026683807373,8.580008506774902,8.307924270629883
sombr_Undressed.wav,0.6959708333015442,0.2911078631877899,0.012921304441988468,-127.53633117675781,152.315673828125,-15.681982040405273,54.12140655517578,-8.273983001708984,23.21532440185547,-5.9912004470825195,10.136414527893066,4.329573631286621,6.538593769073486,4.136173248291016,8.954419136047363,0.21467316150665283,74.93614196777344,29.468229293823242,21.13766860961914,15.090093612670898,14.53565788269043,12.727150917053223,14.05801010131836,11.078046798706055,13.541685104370117,8.493043899536133,9.813831329345703,8.708047866821289,7.403635025024414
